"","iteration","Team","teamId","primaryKey","lastName","firstName","Position","jerseyNum","ovr_rating","speed_rating","acceleration_rating","strength_rating","agility_rating","awareness_rating","catching_rating","carrying_rating","throwPower_rating","throwAccuracy_rating","kickPower_rating","kickAccuracy_rating","runBlock_rating","passBlock_rating","tackle_rating","jumping_rating","kickReturn_rating","injury_rating","stamina_rating","toughness_rating","trucking_rating","elusiveness_rating","bCVision_rating","stiffArm_rating","spinMove_rating","jukeMove_rating","impactBlocking_rating","runBlockStrength_rating","runBlockFootwork_rating","passBlockStrength_rating","passBlockFootwork_rating","powerMoves_rating","finesseMoves_rating","blockShedding_rating","pursuit_rating","playRecognition_rating","manCoverage_rating","zoneCoverage_rating","spectacularCatch_rating","catchInTraffic_rating","routeRunning_rating","hitPower_rating","press_rating","release_rating","throwAccuracyShort_rating","throwAccuracyMid_rating","throwAccuracyDeep_rating","playAction_rating","throwOnTheRun_rating","height","weight","age","portraitId","id","_version_","encryptedId","Name","NameRM","Key","Rank"
"452",1,"TB",6,1419,"Banks","Johnthan","CB",27,71,85,88,46,87,77,74,65,32,30,19,15,45,45,59,84,74,97,93,75,33,69,73,38,80,79,45,45,45,45,45,42,64,63,74,77,69,73,79,69,15,63,79,25,15,10,10,6,10,74,185,26,6253,"c530d423-0e72-4139-910a-595be84eef00",1542388798220926976,"nfk1cqiga4th5uaefbivaqnktg","Johnthan Banks","johnthanbanks","CBjohnthanbanks",5
"445",1,"TB",6,2852,"Adjei-Barimah","Jude","CB",38,69,90,91,67,89,64,70,63,25,24,21,21,28,34,60,90,64,89,88,69,33,57,64,29,60,72,34,45,45,45,45,29,32,53,73,64,69,75,64,55,29,38,68,45,6,6,6,6,6,71,200,24,0,"185a3e0b-378b-426c-9f35-3b78e802ef3c",1542388798188421120,"94b296gge366lnt404topllajo","Jude Adjei-Barimah","judeadjeibarimah","CBjudeadjeibarimah",6
"508",1,"TB",6,17720,"Smith","Ryan","CB",29,64,90,89,72,90,49,67,61,27,26,18,17,24,20,48,87,65,88,89,74,28,58,66,29,59,74,20,43,44,43,44,24,27,47,73,49,77,73,44,41,26,53,73,27,6,6,6,6,6,72,190,22,8219,"00f84a55-fd24-433f-9f88-887b751e4893",1542388798475730944,"4h66nd7ed1mi1jfu18s8ed976k","Ryan Smith","ryansmith","CBryansmith",7
"490",1,"TB",6,9859,"McCoy","Gerald","DL",93,92,69,84,92,75,86,32,40,15,16,12,11,45,45,89,82,10,87,90,79,35,17,35,10,10,10,45,45,45,45,45,97,82,82,82,86,24,32,12,10,10,85,10,12,6,6,6,6,6,76,300,28,2048,"fae337ae-122b-44d6-963b-b52f15316619",1542388798394990592,"sna8r4c3qujsq7ldolr9o6ja6o","Gerald McCoy","geraldmccoy","DLgeraldmccoy",1
"451",1,"TB",6,20138,"Ayers Jr","Robert","DL",91,84,75,84,78,73,82,42,40,36,19,37,16,45,45,78,69,10,87,74,80,50,10,10,10,35,10,45,45,45,45,45,95,77,81,84,82,45,35,20,15,15,78,24,25,6,6,6,6,6,75,275,30,324,"82e6ad02-9c1c-4957-807f-4c12b46d6ebf",1542388798216732672,"e63jot1ce6f93an67aapd7in9s","Robert Ayers Jr","robertayersjr","DLrobertayersjr",2
"471",1,"TB",6,11882,"Gholston","William","DL",92,78,72,81,77,73,77,45,46,35,32,30,30,45,45,82,76,10,87,75,77,54,24,38,52,45,35,45,45,45,45,45,82,64,90,85,77,24,54,15,10,10,87,50,20,6,6,6,6,6,78,281,25,5815,"83dfaf2f-f45a-4a65-bbca-fc53abec60bb",1542388798309007360,"75mimvvhapekf5jq24t48c9e00","William Gholston","williamgholston","DLwilliamgholston",3
"491",1,"TB",6,20284,"McDonald","Clinton","DL",98,77,73,84,83,65,78,32,22,36,19,20,20,45,45,80,64,10,86,78,87,22,24,20,25,25,20,45,45,45,45,45,81,58,82,77,78,22,32,15,26,15,66,24,25,6,6,6,6,6,74,297,29,2055,"50153313-1bd3-4ca8-9bb1-e55c0c03ad57",1542388798399184896,"352d52fdf2hjum62epml1maeec","Clinton McDonald","clintonmcdonald","DLclintonmcdonald",4
"507",1,"TB",6,11530,"Smith","Jacquies","DL",56,74,84,85,72,76,77,35,40,10,22,21,20,45,45,67,81,10,84,76,69,35,11,19,22,35,25,45,45,45,45,45,67,80,71,76,77,50,55,15,15,10,65,25,45,6,6,6,6,6,74,260,26,7331,"b926d69e-8ffa-464d-825a-fb8df8e13fa3",1542388798470488064,"2kc3od65agotg53t9m31r3dht0","Jacquies Smith","jacquiessmith","DLjacquiessmith",5
"509",1,"TB",6,1796,"Spence","Akeem","DL",97,73,65,84,90,64,67,35,42,36,19,20,20,45,45,69,79,10,95,69,84,22,15,20,28,25,20,45,45,45,45,45,77,82,74,73,67,20,30,15,25,15,90,25,25,6,6,6,6,6,73,307,24,6089,"5c2ec7e4-da80-47de-980e-2058c4a5cf52",1542388798479925248,"v26jhnti1pno908undp3qaujr8","Akeem Spence","akeemspence","DLakeemspence",6
"510",1,"TB",6,17548,"Spence","Noah","DL",57,71,80,87,80,85,58,43,45,22,21,21,19,30,26,74,84,9,88,82,82,29,25,28,33,25,30,42,44,45,45,44,73,80,78,79,58,28,41,19,17,13,86,22,17,6,6,6,6,6,74,251,22,8222,"b13f516a-1df1-4225-bcda-7df99da645d5",1542388798485168128,"9belq97rpltskflt2lvkcahvc4","Noah Spence","noahspence","DLnoahspence",7
"482",1,"TB",6,10468,"Johnson","George","DL",94,70,75,82,67,72,73,35,35,10,20,30,20,45,45,69,71,10,82,75,75,35,27,32,10,30,40,45,45,45,45,45,65,75,81,81,73,25,30,20,10,10,65,35,12,6,6,6,6,6,76,265,28,4715,"cea9af0c-fbc1-4db1-b852-b51c37e40da5",1542388798358290432,"5djkch3kvfghta0jgrqv95sis4","George Johnson","georgejohnson","DLgeorgejohnson",8
"484",1,"TB",6,2851,"Jones","Howard","DL",95,70,85,88,73,79,67,47,49,24,21,20,20,45,45,73,92,10,93,92,89,57,32,37,44,39,34,45,45,45,45,45,57,77,78,78,67,47,56,35,42,10,74,55,20,6,6,6,6,6,76,238,26,7517,"27cdde61-105b-4c82-bd0a-1b8671459a1e",1542388798367727616,"9krkthe8c8465jofjtuoohfovg","Howard Jones","howardjones","DLhowardjones",9
"489",1,"TB",6,10712,"Matthews","Cliff","DL",96,66,75,84,76,69,59,45,45,35,32,30,30,45,45,74,76,10,84,72,90,45,25,33,45,25,30,45,45,45,45,45,72,79,67,84,59,30,44,15,10,10,66,40,12,10,10,10,10,10,76,268,27,4425,"1c10024e-b103-4c24-b7e2-3dac58528062",1542388798389747712,"cd0ucpr9mhe6o3hh0gaeq9emnk","Cliff Matthews","cliffmatthews","DLcliffmatthews",10
"459",1,"TB",6,11696,"Brown","Kourtnei","DL",90,61,78,82,79,84,52,62,66,24,12,15,17,45,45,71,80,10,83,79,75,65,40,35,29,39,46,45,45,45,45,45,76,63,65,75,52,55,60,35,35,10,74,10,12,5,5,5,5,5,76,253,28,6941,"cd912249-709c-42ba-81aa-c4a902c90003",1542388798254481408,"95vgtiuha4gbfkgcchbu0gkjo0","Kourtnei Brown","kourtneibrown","DLkourtneibrown",11
"479",1,"TB",6,2676,"Ifedi","Martin","DL",67,60,76,84,72,72,53,45,55,26,19,22,19,49,45,75,80,10,77,87,71,35,15,32,39,25,29,45,45,45,45,45,77,48,79,74,53,30,40,30,21,15,81,10,25,6,6,6,6,6,75,275,24,7510,"3738f666-5f83-4379-a1f6-b65ffb74b686",1542388798345707520,"hncseong9cdvl9icg2hgahnsi8","Martin Ifedi","martinifedi","DLmartinifedi",12
"458",1,"TB",6,17991,"Britz","Travis","DL",79,57,64,79,79,61,41,36,41,23,21,17,17,44,44,77,63,9,86,75,80,29,15,18,25,17,16,45,46,45,44,45,78,64,75,76,41,18,26,16,14,13,79,13,15,6,6,6,6,6,76,293,22,0,"294f5fcd-ec1d-4990-aced-27e19dc85dca",1542388798249238528,"9i5p18e3ji28k0ilm83t6763t8","Travis Britz","travisbritz","DLtravisbritz",13
"492",1,"TB",6,14201,"McDougald","Bradley","FS",30,77,87,86,64,88,72,77,67,27,21,28,24,45,45,72,83,65,89,90,75,39,65,74,45,72,74,45,45,45,45,45,45,50,52,72,72,68,77,74,65,49,62,72,15,6,6,6,6,6,73,209,25,6722,"2a2d800c-4242-4fc1-9e8e-c86a57655612",1542388798403379200,"28356ecf9npb0vnc2lpqasqtms","Bradley McDougald","bradleymcdougald","FSbradleymcdougald",1
"518",1,"TB",6,9955,"Wright","Major","FS",31,74,87,89,63,83,67,71,66,20,14,25,15,45,45,71,84,55,95,92,91,10,54,25,25,65,66,45,45,45,45,45,41,51,68,79,67,65,73,45,45,15,87,62,12,15,10,10,15,15,71,204,28,3288,"4d049eda-d5b6-46ea-aa45-553bba2d14c3",1542388798525014016,"mped6hd1toakkngfkiboc1p0hc","Major Wright","majorwright","FSmajorwright",2
"446",1,"TB",6,17695,"Aguayo","Roberto","K",19,79,74,75,56,63,59,32,41,32,29,92,94,20,17,40,57,8,89,89,75,19,24,20,16,20,24,21,15,17,14,15,10,10,18,33,18,13,15,12,12,10,38,10,12,35,30,25,20,20,73,203,22,7873,"edbc888d-e98d-475e-982b-b4a2c128f98b",1542388798192615424,"tghnrb9h0upciqdd9pkc635iag","Roberto Aguayo","robertoaguayo","Krobertoaguayo",1
"464",1,"TB",6,11306,"David","Lavonte","LB",54,86,85,89,66,87,89,77,60,15,17,14,12,45,45,88,88,10,97,97,89,26,25,35,39,25,35,45,45,45,45,45,61,68,80,89,89,70,81,15,15,15,86,55,25,6,6,6,6,6,73,233,26,5133,"60df926c-1fc5-4105-b68c-4e74714c5c3a",1542388798277550080,"dhkt37ogiohp1ne7umq63uclh0","Lavonte David","lavontedavid","LBlavontedavid",1
"504",1,"TB",6,17457,"Smith","Daryl","LB",51,82,75,82,82,80,88,49,60,15,17,14,12,45,45,87,69,10,88,94,87,10,42,25,35,10,55,45,45,45,45,45,73,63,74,88,88,59,71,15,15,15,87,57,25,6,6,6,6,6,74,250,34,2765,"de0660b7-03e3-4ab9-baba-139054877325",1542388798456856576,"8h2a10mk0e3sd2vuuflvl8q16g","Daryl Smith","darylsmith","LBdarylsmith",2
"447",1,"TB",6,2567,"Alexander","Kwon","LB",58,76,87,90,79,83,79,66,50,27,30,20,20,45,45,78,86,15,84,78,84,50,35,39,41,55,60,45,45,45,45,45,76,68,72,87,79,62,70,35,30,15,86,57,15,6,6,6,6,6,73,227,22,6989,"03d9738b-a920-4c68-8d62-a2cb2ae2e4dd",1542388798197858304,"qi5jjree63a5evhunfs0eb2ejk","Kwon Alexander","kwonalexander","LBkwonalexander",3
"470",1,"TB",6,2072,"George","Jeremiah","LB",52,68,83,87,76,75,61,55,45,27,30,20,20,45,45,84,89,21,92,88,77,44,35,35,40,25,25,45,45,45,45,45,68,55,77,78,61,72,67,45,42,15,75,66,15,6,6,6,6,6,71,234,24,6431,"5a8d42b3-6c71-47c8-a18f-0347f07ce5a3",1542388798304813056,"l68prk1km9tdgq7t10rhu8f8cc","Jeremiah George","jeremiahgeorge","LBjeremiahgeorge",4
"456",1,"TB",6,17845,"Bond","Devante","LB",59,62,82,87,74,85,56,46,32,27,20,25,24,25,20,72,85,10,87,88,74,27,30,26,28,28,33,26,45,45,45,45,52,67,71,79,56,50,69,20,20,15,66,55,25,6,6,6,6,6,73,235,24,7900,"f5874d73-8ed7-4b38-89dc-b541f732329c",1542388798239801344,"e0tj77gl42ru5b8biem1sp7sdk","Devante Bond","devantebond","LBdevantebond",5
"472",1,"TB",6,2370,"Glanton","Adarius","LB",53,61,85,84,78,80,56,54,55,25,30,22,21,45,45,79,82,15,90,82,76,49,32,42,42,45,55,45,45,45,45,45,64,57,65,76,56,66,77,35,45,15,75,49,15,6,6,6,6,6,73,230,25,7133,"6278d245-d46d-4022-af87-ef3dac2685ad",1542388798314250240,"9t2dr8bufjoqgdr6idb8vurs3o","Adarius Glanton","adariusglanton","LBadariusglanton",6
"450",1,"TB",6,17990,"Awe","Micah","LB",44,59,83,89,75,91,44,67,55,25,25,20,20,45,45,86,81,10,89,97,80,43,32,41,35,25,35,45,45,45,45,45,64,68,78,71,44,55,65,20,24,15,85,40,25,6,6,6,6,6,72,221,22,0,"b5bb5a07-0238-4c79-a2b0-8000b952071c",1542388798211489792,"ck187q8ib8cnahmp63u6qhtevc","Micah Awe","micahawe","LBmicahawe",8
"485",1,"TB",6,2877,"Keyes","Josh","LB",50,59,83,88,75,82,52,55,74,27,31,16,20,45,45,73,82,10,89,91,79,49,66,71,48,63,74,32,45,45,45,45,48,76,70,76,52,55,67,41,38,44,71,55,12,6,6,6,6,6,74,223,23,7730,"2976e14d-d73a-40fe-8f2d-18335d8bf411",1542388798371921920,"ml1rqm94bvnt0c0kc5jaq7j9ug","Josh Keyes","joshkeyes","LBjoshkeyes",7
"494",1,"TB",6,18003,"McKinzy","Cassanova","LB",49,57,78,87,78,81,40,61,64,25,25,20,20,45,45,78,70,15,90,87,80,56,45,50,45,52,62,45,45,45,45,45,71,72,77,83,40,65,76,62,60,22,82,65,12,6,6,6,6,6,75,235,23,0,"50d983d9-700c-4b9d-952c-314b6e2495db",1542388798412816384,"1qqbpmgvuj607n2p6j2lnf6a5k","Cassanova McKinzy","cassanovamckinzy","LBcassanovamckinzy",9
"466",1,"TB",6,28843,"Dotson","Demar","OL",69,78,49,64,86,52,81,25,35,22,20,15,15,81,78,55,50,10,92,83,80,20,10,10,10,10,10,86,81,91,78,88,60,40,50,35,30,10,12,12,10,10,39,10,12,6,6,6,6,6,81,315,30,980,"075af11e-10fb-4f84-9ba3-3aacdb5c2436",1542388798286987264,"fc1ihdh5lv1gq1t29q06g45nck","Demar Dotson","demardotson","OLdemardotson",1
"486",1,"TB",6,2510,"Marpet","Ali","OL",74,77,73,83,88,68,73,45,45,30,30,25,25,89,74,37,80,10,90,82,82,20,12,10,30,10,10,78,82,85,73,83,10,10,20,25,15,12,15,15,15,15,20,10,15,6,6,6,6,6,76,307,23,7223,"1d85c7d5-62ea-4933-984d-a443a26d7a7b",1542388798376116224,"36fli4mj6qrmtqnc9nd52mhs70","Ali Marpet","alimarpet","OLalimarpet",2
"505",1,"TB",6,2511,"Smith","Donovan","OL",76,77,72,81,88,68,74,25,25,30,30,25,25,76,83,39,82,10,87,80,74,25,10,15,10,10,10,80,89,80,86,77,10,10,25,24,20,15,20,12,10,10,19,10,12,6,6,6,6,6,78,338,23,7329,"21679b55-dfdf-493b-8b26-ec604b713ce2",1542388798461050880,"tfg3c8hne006r496n5jgjiqj6g","Donovan Smith","donovansmith","OLdonovansmith",3
"513",1,"TB",6,11668,"Sweezy","J.R.","OL",73,76,75,82,84,64,75,40,30,30,22,22,21,81,77,67,87,10,82,79,88,20,15,10,10,10,10,85,75,81,71,74,74,45,68,71,45,15,20,12,10,10,65,10,12,6,6,6,6,6,77,298,27,5502,"daf22b90-d9be-456c-8ef5-b401cf479381",1542388798501945344,"v5e9fslcnk0e60607bvq0no6p4","J.R. Sweezy","jrsweezy","OLjrsweezy",4
"506",1,"TB",6,28848,"Smith","Evan","OL",62,75,62,78,85,59,81,40,40,30,30,21,20,81,78,30,59,10,88,83,75,20,12,15,30,10,14,79,75,85,73,80,10,10,20,29,15,12,15,35,35,30,20,10,15,6,6,6,6,6,74,308,30,952,"95310125-6860-4a63-89e2-ad6f1552850e",1542388798466293760,"7i9tfqoeu3b1l3keqpahhovs20","Evan Smith","evansmith","OLevansmith",5
"497",1,"TB",6,2022,"Pamphile","Kevin","OL",64,71,73,79,82,66,63,25,35,22,22,21,20,78,80,50,78,10,93,75,75,19,11,15,15,10,10,77,74,77,80,84,50,35,39,35,19,10,15,12,15,10,44,10,12,6,6,6,6,6,77,315,25,7265,"7d85136b-959d-461b-8672-0b2eae1640c7",1542388798425399296,"8o639234nckv8fkmdvhl6pgbts","Kevin Pamphile","kevinpamphile","OLkevinpamphile",6
"461",1,"TB",6,28409,"Cherilus","Gosder","OL",78,70,67,79,87,51,73,45,45,30,30,25,25,70,73,30,50,10,87,83,85,20,12,10,30,10,10,78,85,76,87,79,10,10,20,25,15,12,15,15,15,15,20,10,15,6,6,6,6,6,79,316,32,713,"e3bfa45a-9c4f-4185-bc21-862d589ce89b",1542388798263918592,"gm0bub2sk1gi662v4e145bt1f4","Gosder Cherilus","gosdercherilus","OLgosdercherilus",7
"477",1,"TB",6,10057,"Hawley","Joe","OL",68,67,61,77,83,60,75,35,40,25,25,20,20,70,75,25,60,10,90,82,88,10,12,10,10,10,10,79,81,75,79,71,10,10,10,25,15,12,15,12,10,10,12,10,12,6,6,6,6,6,75,302,27,4677,"1496cf8d-b9e1-49e4-9cdd-70631c730a68",1542388798336270336,"5nan8coaiu02ius5tv20vg8sgc","Joe Hawley","joehawley","OLjoehawley",8
"455",1,"TB",6,17791,"Benenoch","Caleb","OL",77,66,73,84,78,68,64,25,33,25,22,22,21,76,72,33,77,10,86,83,75,30,21,18,27,16,22,73,84,76,74,67,25,15,39,29,20,13,15,15,25,15,37,10,40,6,6,6,6,6,77,305,22,7892,"db0ecec4-c8ef-4655-ba92-ac35f112cab8",1542388798235607040,"dc1prj0qvel1gqi161hu2hcn6g","Caleb Benenoch","calebbenenoch","OLcalebbenenoch",9
"448",1,"TB",6,2187,"Allen","Josh","OL",61,62,65,76,89,67,50,25,40,30,30,24,21,78,74,45,78,10,90,80,74,20,12,10,10,10,10,66,82,77,75,71,15,20,35,45,25,12,15,12,10,10,35,10,12,6,6,6,6,6,75,315,24,6994,"c66c6a0a-7760-436c-9e09-b2c56f5ed9be",1542388798202052608,"e6miumn7j2i2kphqat9odf57f8","Josh Allen","joshallen","OLjoshallen",10
"469",1,"TB",6,17994,"Fallin","Taylor","OL",65,58,56,71,70,59,41,61,59,31,16,27,15,77,72,35,63,10,88,84,75,44,35,45,40,35,39,73,68,73,74,82,40,30,32,45,41,11,11,49,54,40,40,10,35,5,5,5,5,5,78,330,23,0,"01b963bb-b7d1-441f-a7b6-e90852cc1116",1542388798300618752,"ts11t70uafbdhs42du04p8gbok","Taylor Fallin","taylorfallin","OLtaylorfallin",11
"449",1,"TB",6,11594,"Anger","Bryan","P",9,82,71,72,55,74,66,65,60,50,49,95,89,25,19,25,75,10,97,85,82,25,35,22,10,35,55,22,22,22,19,19,10,10,13,10,28,11,25,35,43,15,12,10,15,30,30,25,20,20,75,202,27,5023,"18571e76-f2bb-43a0-98c0-a118376e9eb9",1542388798207295488,"craufp97bmipr632ku80fe8q98","Bryan Anger","bryananger","Pbryananger",1
"500",1,"TB",6,2773,"Schum","Jacob","P",5,78,63,57,49,60,61,25,40,45,45,92,87,16,19,22,30,10,89,90,48,10,15,10,10,10,10,16,16,16,19,19,10,10,14,18,19,10,25,15,15,15,12,10,15,30,30,25,20,20,71,211,27,7802,"300bd556-e150-43e1-bef5-30dcdb65115e",1542388798439030784,"h46r5arttm6194drpd8rut8ddo","Jacob Schum","jacobschum","Pjacobschum",2
"517",1,"TB",6,19982,"Winston","Jameis","QB",3,82,78,82,75,81,78,65,63,95,82,30,26,44,15,45,78,10,97,96,93,69,73,80,68,78,78,20,12,12,15,15,10,10,45,50,19,12,13,20,15,15,15,10,15,88,85,81,74,79,76,231,22,6980,"9c65a7d8-ee51-40d0-b64f-b929b6046d09",1542388798520819712,"ndrbnk43p37ca120ls0tgbg0t4","Jameis Winston","jameiswinston","QBjameiswinston",1
"473",1,"TB",6,251,"Glennon","Mike","QB",8,71,69,74,58,53,69,25,61,93,75,22,21,25,20,30,65,10,93,90,85,34,20,42,45,30,32,21,21,21,19,19,10,10,23,21,18,10,16,12,10,10,15,10,12,81,76,77,63,75,78,225,26,5819,"d31d8127-cdab-4c59-b179-e6fd7a33be7c",1542388798318444544,"7re9jgc9pkm1ct5q2fb3f5hup8","Mike Glennon","mikeglennon","QBmikeglennon",2
"474",1,"TB",6,14858,"Griffin","Ryan","QB",4,62,64,76,52,63,54,45,66,81,75,22,22,15,14,19,65,10,90,87,74,30,35,44,40,50,52,10,10,15,10,15,10,10,15,35,10,12,15,12,10,10,12,10,12,82,78,72,64,81,77,210,26,6661,"80b86ee2-fab6-4f37-bcba-14ce7feda647",1542388798322638848,"bvual72koeph0bmiqv4sc4ndok","Ryan Griffin","ryangriffin","QBryangriffin",3
"487",1,"TB",6,11230,"Martin","Doug","RB",22,90,89,88,79,91,96,60,87,39,33,35,33,45,56,54,88,65,88,95,91,90,91,94,91,86,87,57,54,52,49,45,25,30,49,62,37,35,45,65,71,72,70,20,58,35,30,15,10,10,69,223,27,5334,"571f8f99-cc8f-4275-af64-745942dff74f",1542388798381359104,"37j3cm216ramh0a9nnl6cr24t4","Doug Martin","dougmartin","RBdougmartin",1
"503",1,"TB",6,9917,"Sims III","Charles","RB",34,82,89,90,67,85,83,71,84,33,19,10,9,45,71,32,88,60,84,92,85,69,86,89,69,86,90,43,43,42,59,61,10,10,22,40,17,10,31,78,79,76,12,20,75,35,30,20,15,15,72,211,25,6585,"2239cbe1-7529-4bdf-921f-94e98764efa1",1542388798452662272,"2n5e95uao9kjjhgmoggkhm9fqs","Charles Sims","charlessims","RBcharlessims",2
"481",1,"TB",6,11944,"James","Mike","RB",25,71,86,88,76,85,65,62,85,39,37,25,21,65,62,48,86,65,85,87,76,76,64,79,76,75,76,64,62,64,64,65,20,20,50,66,25,20,35,55,72,62,20,10,61,35,30,20,15,15,70,223,25,5889,"8e82749d-7904-483e-b15a-399b4105b40a",1542388798354096128,"851tjvcjggih22akhf21mfo4fo","Mike James","mikejames","RBmikejames",3
"483",1,"TB",6,12334,"Johnson","Storm","RB",36,69,85,87,70,81,62,61,81,32,25,20,22,45,65,45,80,55,93,87,77,83,53,83,84,83,72,50,54,47,64,63,10,10,42,44,21,15,13,52,65,61,12,10,64,35,30,20,15,15,72,216,24,6471,"801e0fae-46d3-4efd-bc6e-a4160c40f46f",1542388798363533312,"v7256kdbr4514m7llavuts9qvs","Storm Johnson","stormjohnson","RBstormjohnson",4
"453",1,"TB",6,17612,"Barber","Peyton","RB",43,62,86,89,78,80,46,55,75,31,28,21,20,43,52,33,78,55,88,86,80,72,72,67,72,76,76,45,44,43,49,47,11,12,26,38,20,14,19,59,55,50,21,16,58,25,20,15,10,10,71,225,22,7886,"7d10b404-b77f-478e-a3ab-a02af14db53c",1542388798226169856,"nfat0lbslk1lbsg12ikme4s15g","Peyton Barber","peytonbarber","RBpeytonbarber",5
"462",1,"TB",6,10793,"Conte","Chris","SS",23,76,85,83,65,79,75,65,60,25,25,20,20,45,45,61,83,10,93,85,77,49,45,25,35,55,60,45,45,45,45,45,44,46,64,74,75,66,81,70,45,15,71,77,12,10,10,10,10,10,74,203,27,4353,"efa552cf-52e6-4b05-b539-c315e110b098",1542388798269161472,"0p6i7ba63bopdafou901sf67ro","Chris Conte","chrisconte","SSchrisconte",1
"514",1,"TB",6,11614,"Tandy","Keith","SS",37,71,86,92,52,90,66,62,59,35,35,20,20,45,45,66,86,42,93,90,86,25,66,55,20,65,72,45,45,45,45,45,48,52,51,67,66,74,80,45,30,30,70,73,33,6,6,6,6,6,70,205,27,6107,"2b38e0d1-3602-4307-8d43-bf1e65d47047",1542388798506139648,"3fh7gcol1o07h5fppdo3ebflmk","Keith Tandy","keithtandy","SSkeithtandy",2
"493",1,"TB",6,2874,"McFadden","Kimario","SS",33,63,86,90,67,81,51,51,53,25,22,15,11,35,35,67,89,34,90,88,71,38,49,52,35,50,53,36,45,45,45,24,24,32,56,75,51,71,69,48,37,22,68,67,35,6,6,6,6,6,71,197,25,7551,"156645e8-7bbf-40b3-8e32-16f62ee390ec",1542388798407573504,"b2dc64l6nqvucn5bj47eocbl8c","Kimario McFadden","kimariomcfadden","SSkimariomcfadden",3
"501",1,"TB",6,12376,"Seferian-Jenkins","Austin","TE",87,78,86,84,74,78,64,80,68,35,32,25,15,75,68,45,87,10,83,82,74,71,58,72,68,66,68,72,71,69,67,65,10,10,40,42,17,15,17,83,77,65,12,10,88,19,18,17,15,20,77,260,23,6581,"2f756a45-b8d6-45a7-8286-b043a41f296b",1542388798443225088,"fncjkrm1mojh6j5af61oi2n64g","Austin Seferian-Jenkins","austinseferianjenkins","TEaustinseferianjenkins",1
"457",1,"TB",6,2377,"Brate","Cameron","TE",84,75,79,85,72,73,68,81,76,20,34,24,22,75,62,40,81,8,91,84,75,62,55,69,63,65,70,64,62,64,55,60,10,10,51,40,15,12,13,81,74,63,20,10,76,15,10,6,6,10,77,235,25,7026,"ddc59cae-60b3-4dcd-8c60-f4837e27d76b",1542388798245044224,"9ts2rqfvsol044cm8rejg269b4","Cameron Brate","cameronbrate","TEcameronbrate",2
"512",1,"TB",6,10646,"Stocker","Luke","TE",88,73,80,87,75,74,72,73,73,42,35,14,22,66,72,45,80,10,83,95,90,76,44,75,72,65,64,72,72,65,59,65,20,30,50,45,22,11,27,63,73,61,25,25,80,15,10,6,6,10,78,253,28,4487,"42fc64a1-dc23-44ff-aefd-a05c4cb42763",1542388798496702464,"j4r5ni1itpis2ugbg68ksikgsc","Luke Stocker","lukestocker","TElukestocker",3
"496",1,"TB",6,28817,"Myers","Brandon","TE",82,72,75,84,62,70,69,73,76,40,35,23,22,78,49,52,74,10,87,82,82,70,55,56,68,74,66,54,51,49,52,53,10,10,52,60,33,17,31,76,81,72,35,25,75,20,15,15,10,10,75,256,30,2214,"f67e0c76-5253-4603-a207-c0148b71acc9",1542388798421204992,"q0ofhe4iqto23d5uksf70ekmds","Brandon Myers","brandonmyers","TEbrandonmyers",4
"516",1,"TB",6,17849,"Vitale","Danny","TE",86,69,85,87,84,86,53,72,75,33,20,23,22,71,63,40,86,8,90,86,85,76,57,72,71,62,68,67,65,64,55,55,22,19,33,40,23,17,31,61,66,60,25,25,54,18,15,13,20,22,74,225,22,8248,"16ab9ce2-ef36-47e5-98c0-68863de43f0c",1542388798515576832,"t3ao6ouundntjlrh0f1imlnkfg","Danny Vitale","dannyvitale","TEdannyvitale",5
"460",1,"TB",6,17992,"Cartwright","Kivon","TE",46,63,80,83,80,74,41,73,70,30,29,21,19,66,60,42,82,18,87,83,77,60,49,62,59,58,61,64,62,61,57,57,17,17,46,43,41,14,21,70,71,63,27,17,60,15,10,6,6,10,76,245,24,0,"846819be-e784-4c1c-8b40-476028604ccd",1542388798258675712,"uos8gt277djg9ma3pdoa1ord80","Kivon Cartwright","kivoncartwright","TEkivoncartwright",6
"463",1,"TB",6,17993,"Cross","Alan","TE",45,62,78,82,74,74,41,72,73,30,29,21,19,74,66,42,74,18,87,83,78,60,49,62,59,58,61,64,62,61,57,57,17,17,46,43,41,14,21,64,64,59,27,17,63,15,10,6,6,10,73,235,23,0,"4889c2ec-50a2-47d3-b80e-8e144f1128c5",1542388798273355776,"8lb1i59ljp9l24jbrv2iip0k5o","Alan Cross","alancross","TEalancross",7
"465",1,"TB",6,2279,"DePaola","Andrew","TE",48,62,78,82,76,83,65,66,63,42,39,11,11,73,71,61,82,10,92,76,72,31,19,25,39,35,40,67,66,68,70,68,45,40,55,61,39,15,20,61,66,49,59,15,48,9,9,9,9,9,74,230,29,7080,"6ab3883e-2b4d-4368-9f25-e96011c4f4dd",1542388798282792960,"2fpmqcm11lsg4j8h9o6ib34n48","Andrew DePaola","andrewdepaola","TEandrewdepaola",8
"468",1,"TB",6,10857,"Evans","Mike","WR",13,86,88,91,76,88,86,83,72,35,30,25,24,59,45,39,93,50,91,92,88,76,75,86,78,78,83,59,60,61,40,38,10,10,35,25,15,20,15,95,92,88,15,20,94,25,20,15,10,15,77,231,23,6407,"20507e0b-37dd-4151-9072-372757ecd467",1542388798295375872,"iacgmkernrbkkhucc0i02ihuo0","Mike Evans","mikeevans","WRmikeevans",1
